,0,1,2,3,4,5,6
26,-14635.010406574336,16011.37833903645,6465.883866304676,-294.6569554120834,2674.626394174811,-27.69729792273879,8.059643591065397
27,-8189.281241278543,-24365.264825863596,-8692.943527873274,-4175.302320689962,651.9391548640012,-1.0403427619708125,-287.4927827408849
28,-1439.0646330597892,5324.386304139377,12974.415340345633,1473.7535905262248,4003.012944747534,-22.26474719597779,220.40916781497998
29,-12604.064485257211,-2938.8660298499417,-8607.46997217061,-4175.73976300397,540.0976205615177,-11.949959294091954,-148.4959681001811
30,9647.022837452305,768.0550942286965,13708.793577523045,1740.5695064818067,4431.520012077787,-14.743922532552507,191.86909344585138
31,-11233.392046813036,27100.685266326414,11834.244431120695,1118.8895257874337,3556.1314680079454,-34.501441344940105,218.90148981900958
32,6949.904209222915,-34102.972757894815,19843.070333968848,3291.5338597633868,5238.5095261194,-3.9308442084587885,-104.84665344162144
33,11890.921155725782,-18369.05332616766,-7140.709320059377,-3623.719240179579,1464.7493990404919,3.706338199653109,-86.88121002748066
34,-12630.31844673359,-3382.6001304478623,-3722.238017475402,-2916.612636337089,897.6162588069392,-24.36168507205323,-555.4741988288717
35,-1604.7804300754751,-5300.34845905281,2399.9036036807133,-1262.4190875948268,-2263.649348302964,-189.2780069540989,-457.86771254976236
36,-9173.40581761495,7974.434834490189,10618.639039277215,804.4453430529719,-2141.1581866331107,-237.1053079919492,14.287027567945916
37,-1367.9222083941224,-22931.16261696071,15504.372578699113,2102.1709417527372,-5026.6119756500875,540.5382553469279,-203.3637279574125
38,-6.015532854554049,9932.5951350454,14062.359139952032,1751.811979809048,-6693.40105393526,-437.83643481554736,-157.08381481729137
39,-16265.695412614223,20493.366450753187,191.55340236648854,-1928.0767057565772,-2278.094855957693,-181.03445062862826,72.69232088965096
40,765.4041750504297,21117.029427401074,2069.068959185304,-1280.7642191130817,-328.18169538449666,427.86808038546275,-237.68882927043333
41,-1383.7525314968846,-22181.204263001062,6752.269745190077,-144.52033653537947,1389.1681636696915,-74.24665563886865,189.88301415199177
42,-397.69856412082,29195.146949859172,13037.470777185412,1504.8507292204133,-1199.1708379368865,801.2705929815681,214.98179297766805
43,-14541.769363805526,-35139.71886843526,-6849.826425641486,-3752.2908541012443,-903.6079539654811,-219.99753352656612,-6.106502913384608
44,-13451.425073966473,28680.454297509485,-5353.875787569355,-3326.338773264871,-699.2662990391746,-91.80580450231214,98.90801026193735
45,19061.07525135936,34321.37941482339,4023.9776536403037,-685.8225788022162,-4367.3973511480035,1202.6917333401093,-547.2506640162909
46,-8681.409986356253,-2399.2534951939037,-7089.697497162268,-3756.071890763425,875.3019219403063,-14.309560833397743,192.55513414287896
47,-12825.824142979563,33463.23311188134,9560.357930876815,514.4254274866414,-3937.3939703497736,1095.5309823001999,-211.1313602799041
48,-6664.970441221918,-29286.976357760865,-690.9970567345963,-2105.0445385647727,127.90454153223178,-70.99639886979581,99.70753301601653
49,-745.6188407707998,-35341.98498569386,2120.563802768366,-1337.8631174178597,-1327.8802484592031,-497.89405432450525,18.155831821241627
50,-16036.942121981254,18556.489246799527,-1551.633489172371,-2372.6539336052915,510.61278214224814,125.24085611305902,103.33130636943982
51,21609.470037161274,-2986.9161811635336,-9615.83654530816,-806.1021479487841,-3257.170233217934,-179.4243273169308,-109.57796886217754
52,1100.063060172189,-1696.7020791257776,-8304.894774982433,19140.858735559785,-3478.0764020583106,816.4930243055222,148.1808416573363
53,-8200.152846363631,-16744.00145317738,2744.755430809814,-1222.5548817986462,2123.652560358063,-36.35978747251096,-50.55274749854664
54,11640.295808785677,4290.243555718024,8543.661686301444,510.7429650438828,-4014.3029698097052,442.63037489392974,3.389829835645278
55,-2173.8116630793006,-27744.496995642738,-3179.0935606372204,-2714.3968840274933,-412.10563743351514,-80.73521977927862,178.17260742944057
56,391.95278614558686,-23789.616711128707,7305.969791872691,11.393161996712957,2392.4298545589927,-117.38816057577701,65.88825896673654
57,-9444.751894045921,-31452.986907834133,-338.70567243001585,-2000.4377949965767,-3364.404483831102,296.8774068935305,214.20083687471046
58,-10880.752495949499,-13635.984196547495,-9863.640364768313,-4485.777932669663,405.96588510455956,-9.147940841594998,140.64821237627157
59,-5357.727532779057,-2241.8786059799354,-3982.3533503262656,-2930.7766580411962,1423.5039898153193,-12.430530752540296,29.14800553471739
60,-2129.5181275748214,-1804.722086013392,-5529.4187872049715,-3306.5326055870632,1292.9333618282933,-11.599716566688835,151.48307057068527
61,-13086.621829594644,-9780.759803007517,-7029.955174266118,-3773.0723584412804,53.50437187857392,31.90491366455312,-326.0102701650939
62,-2637.9731532052365,34783.86810077515,7958.561948558761,177.56592356357845,-4637.445652507996,430.45220045684965,166.02734573224234
63,-15278.40535106353,-12749.721951377976,-2240.3787973094377,2258.752391692635,1549.2460062519453,-16.10512028093549,116.6335839531717
64,-16511.732541549765,-1498.40990479113,-1558.9127389607127,-2382.071048769297,1450.4041856045492,-19.90436320993927,215.58825542426763
65,3001.7705758000234,757.8100137868017,-12186.660892924241,24872.863328831536,-208.66446094395025,-79.16669085702706,-0.24108457294421992
66,-13599.595693348167,15468.478603362404,-4776.134493055852,-1990.9541267876978,1111.909728502541,-21.789650656441452,-48.78563952853808
67,748.7500514527354,-11690.490433141007,-18197.36188658921,53862.75988393529,-2735.476964546448,-589.4916938704847,71.30696438947957
68,29507.508585799835,-27047.531430069004,13379.740149047948,1790.012391158596,4957.486754721713,4.816554015307881,187.73642439028364
69,-8515.117667756535,32252.70395424779,-2202.927247887188,-2479.806745160149,1597.204482355381,-28.526621054059763,153.09509155950994
70,239.2316618488914,3449.3014076859104,5958.537902087652,-324.408077715943,3031.3229498256765,-16.773442571347896,148.38523622568988
71,-6950.980369173193,25627.325746226274,-2655.424817308765,-2583.897062421524,1575.447801285242,-21.22637703956037,-199.0899657521652
72,8188.3236285402445,32362.898662548236,15363.588868098985,2170.3174451717177,4636.064264311266,-26.503644515647288,-41.87008478323369
73,-9788.788547982838,18198.71993452734,-9969.837587054093,-4489.716093212086,428.69780633599805,-19.674429918545663,133.02942666474647
74,30369.099975065,-24175.006785396676,15411.63315497899,2317.313524499607,5278.6947654769065,6.795201528703455,-229.93392862945308
75,-6988.654211483422,20544.305893244964,13805.76475220969,1660.1333619267834,3965.444512812308,-29.357222490028356,157.8129336700537
76,-10480.781165648279,-11002.019474838688,-64.53399839362227,-1960.709354089134,1841.6431159133788,-12.079348394176641,-145.6372275651594
77,-19430.568478366138,15896.24155600772,-9006.044358258641,-312.2951449457834,423.19780233574033,-26.031576820903652,249.0075126889647
78,-202.0670744416161,252.29604875697808,318.59895520583166,-1783.5583072061345,2198.8129101130694,-13.636963602807157,151.28890775919163
79,5663.438972267457,20934.89874508408,2648.301945531844,-1127.7847377951643,2712.4743803388465,-14.592017552096586,-419.83014494438146
80,-6399.067468021174,33583.93386301064,-2569.229767026195,-2554.418453685651,1605.8822656349378,-25.863427492304936,-79.04388879116345
81,1891.9505663806103,-26810.76885603544,17957.31810954706,2773.2181452748027,4817.381259248429,-5.753715592942452,-532.2992453777084
82,2006.7194085748315,-34481.25178086304,21000.354811499074,3551.4598662364842,5260.796332701161,-10.070737566144857,201.40874918283623
83,6330.609011948684,17230.073221635845,-10684.430661529683,-4567.437868362464,794.5098564252696,-12.22653481248775,232.30726376430528
84,-4575.639864529478,29801.455436491025,20606.880898700947,3434.3880846352554,5024.819625896429,-35.78304197285864,146.5776085505221
85,-5924.550400147857,20625.338530597444,8102.835889588929,191.7198473938409,3168.1749102023964,-25.903277711311,7.029206007560948
86,-1067.3650754960963,-21989.737876093248,-705.1039893387774,-2063.21578697566,2020.5545968609292,-2.4473043158072194,-210.35525155745776
87,-8156.699588237409,-6835.71418976186,-4944.1314377083045,-3196.6711610276443,1201.3610562074614,-12.89205131176844,195.7090623169277
88,18635.256358615883,3347.241129151546,8208.522894682972,387.39995968221695,3895.158867151921,-4.490864948289767,-366.73110762774314
89,5823.189157188099,-21461.773302133028,4866.369001113591,-570.6164351584081,3031.1943471682753,-5.280549612392569,200.9220879083243
90,-9119.279115369425,1209.396828538053,-4193.952549161941,-3006.6508378653093,1283.8514431172462,-14.292341776971256,-116.60024085931774
91,-7706.331193545426,25807.351384137935,-3148.2966945413486,-2720.5690437831563,1482.0190538136683,-25.02878987209418,117.74874353384891
92,-7630.340634530138,-3786.9538079533977,-3712.571909158159,-2873.9436657350957,1396.073731994293,-9.8959816745025,-367.5117289160228
93,-13267.95102521155,-32275.40131536802,-2105.8328158783916,-2509.997633800115,1459.877110727357,-7.89746307379432,241.19084831198268
94,-9683.92818437114,-30408.83402565105,-419.5972198836796,-2054.7742187251106,1809.031809515133,-5.914978722225758,114.89969666179245
95,-9960.796744696961,3149.0963821260893,-6411.756027692629,-3581.770936366177,937.6101333365552,-14.58316776695662,-78.17660935288797
96,39158.91041269716,-9173.989419318745,967.4108871306973,-1338.8168117721543,3439.5389562858413,8.38481934901895,128.79107991566298
97,8894.469383109916,3596.2456479743314,6864.1201213397135,509.1348755255793,3434.003089920917,-13.613448570177383,194.98326573290834
98,13004.195392543628,2339.4181392208347,6416.637963048404,-115.47404358611382,3470.1614763522093,-11.137843758067682,234.71082061847423
99,333199.9983634656,42005.46495056055,-47301.500963227496,-11659.039237717994,5010.525654671693,152.62175610355362,163.18042760645153
100,9792.75819151507,18476.902342858462,10751.706140202283,990.553137958452,4010.2448899802566,-18.02048094683837,-139.4530945994258
101,4629.336974194685,-8806.676582147731,5642.711380782126,9642.765219642799,-6612.0034397686195,-393.4841558090348,-551.8319912533725
102,-3320.839149817359,20494.34619633011,3762.805956512232,-908.0267569637869,227.69024042823543,354.83685542976224,39.45629253409487
103,30386.887586789082,-17847.13883083246,-3446.495330634672,-2542.1793312540303,586.980674166393,-248.2192725108101,64.29090614758394
104,-8284.598961025073,-28295.419982279196,-2760.3432712071344,-2642.05132169878,985.5168290582072,79.8023323728738,-121.02810898144722
105,-13296.254837611777,-21020.72976054892,-6359.410401859278,-3606.223720140536,-1232.736769033603,-281.4057165102341,-30.22423207399446
106,5.042470972224877,-2989.7685091057633,-8898.469686622673,-4158.070508199269,-266.8504373329818,-48.0915251062473,-353.290812272451
107,-9534.911976396616,-32571.248852402594,10761.88048279133,4867.913509362195,-4483.207233698749,1265.5108988063394,173.05036979775772
108,-10156.080159986177,-19472.45399377902,-6309.885522117498,-3567.833440228198,-23.260402255693627,145.3984911823758,2.5420977931953654
109,7096.311493280523,-34308.130918980896,-1027.6095866162582,-2094.778948638464,-397.405207608457,-97.88672831382223,250.33117312220062
110,23201.917246792633,-12778.531257107252,16818.6530526359,2629.619692762778,2172.3381113385876,176.74362011625396,152.13112139948893
111,8482.652883715513,-13620.623829059072,-1857.6204263665552,-2291.37283353793,-652.5028553222921,-107.53398971173145,-126.32031552992554
112,-12160.5788413836,-2789.6311950678996,1664.8935621282383,-1531.2494779380963,-3980.4249111276913,333.9660726220154,138.55782537740433
113,-10263.600707735985,12794.619101535105,4164.139354008867,-861.9773797771722,-4115.577247616365,1021.7971713194519,-294.6547042065263
114,-2758.103683223097,31260.72715019965,-8668.603742779149,-4109.6175033438385,-1438.8379239994092,-106.05986957214427,-175.2486093968646
115,32676.555646972163,-28656.999071698847,6707.339759548415,69.8261659139455,-8856.724953833156,2058.393957356896,226.82776884282273
116,-10333.309018267952,-7581.803757790867,3359.9377652249414,-1075.476589757845,-1777.7695388840511,-175.79868197287846,220.20388570462669
117,8531.381261217664,26400.613154431463,4853.997042304389,-550.0413075450316,-3914.990333999406,-951.7091343056367,219.9477889027495
118,-6611.390105510321,1779.979800324765,-7615.127657854704,-3868.723006882157,860.0166003813391,-12.496497913807254,57.86520569743232
119,14477.1430789119,-22283.009050260225,-9691.719055611351,21812.382130799946,-3102.4727743211397,-197.34550593969942,-7.307445205493876
120,11098.452818208803,-29806.654615115294,4743.318616419421,-570.2641599928592,3166.055310557393,3.4735770507716417,-171.14168746019598
121,8274.411824110426,-5624.164710690707,5803.801920830602,-321.56548136472975,-4565.642515910232,-1040.9939865373053,26.886220367449845
122,-2050.2430426464093,30925.540675441287,-4673.795495237667,-3066.1583630869777,1426.0692827873372,-23.316655498017298,160.10364894188788
123,-7933.855620486718,-1206.8653301296172,-5056.797430141336,-3226.2406993573327,-2232.69246426713,191.14065706621957,-422.7672161987281
124,-13060.80344193149,14638.981386696605,-7734.670568204275,-3782.1993365941553,662.6631125615868,-18.716546280530263,-168.10763803587508
125,2860.3009814946618,33729.17005196762,1047.5562286716522,-934.6564528588575,2422.5336736706104,-25.46324765789836,239.875482475
126,18394.166233871696,-19825.19341835928,1883.7154776229324,-1255.4147079231595,2964.0441784138643,1.758247220543062,188.4672077603739
127,-13410.504950911709,28633.676510067035,-474.6965071407393,-2031.3153941348673,1705.694006178842,-28.424361193163826,-25.628533485370273
128,-13266.262003116486,-15865.752013023643,3102.1858693734566,-1160.8338656924925,2219.903341317247,-14.311753674084756,11.824217796558921
129,24614.67010590422,-8507.713371754353,-3259.4075526707156,-2526.443782293841,2401.361848920622,2.305677733965986,249.93441172695478
130,-7430.46420983453,2078.461646815219,-3095.545188874927,-2416.592105515456,1502.8937858709435,-15.875393740957215,47.170286892563645
131,-12991.55107722264,27814.269474025135,15837.698970599407,2139.2560140318874,4085.6708772056586,-34.07862765454648,-209.06125765823913
132,29569.072341570678,594.947952189403,-3493.3382381477427,-2553.707595103855,2513.764212905612,2.3893256017409037,92.01757222226041
133,-7198.313839409631,24263.829855380696,2182.63019421078,-1342.5843660708,2270.155295573031,-22.55579436177512,-357.04098657126843
134,-11934.452587520844,30866.453813101973,-9580.613776962218,-4396.216680381991,425.5221432530644,-25.199493781975328,47.89823756212955
135,-16084.222348555768,1157.8795400144725,-995.3802021917238,-2230.497143522031,1545.3944682642511,-16.42662414301347,-486.83689580849534
136,29817.629351247328,33912.24964145312,3336.4330975414164,-776.291167118203,3520.3418261365427,-11.260374826436944,12.199174650022849
137,-16276.068371485171,24863.77291539181,-3397.679823999444,-2846.58880700069,1195.8584006116002,-29.208399606621988,193.2172229105071
138,10.686313220381683,-29429.549490221445,-1861.269227781632,-2352.782862627114,1882.8091977785566,-2.769519320743532,252.6487307402678
139,-7822.328911009426,9844.226480582114,-3022.533029623978,-2690.50246713148,1493.4975126935772,-15.553392513780123,-251.47129075578943
140,-4442.676188452374,22496.372302068794,-20412.418673140106,56246.11230176994,1225.5154672838896,-32.29476477229608,130.0098909718571
141,-16923.29541345481,9175.387594517852,-9701.725895226893,-4478.513047017422,257.6034442230421,-20.46724628310819,235.86235325456303
142,-7811.953832994223,-22473.66435955587,-5239.340012155808,-3281.078257373078,1164.947862689815,-5.464436808047104,47.333161836721544
143,-11624.015589598774,33702.305032875294,-3470.83649617032,-2828.3333735945416,1322.0536382810326,-28.295180196183853,41.11666799990185
144,-11428.758826795423,17087.76930237573,9060.887505960593,398.01475811715767,3145.3297766360215,-27.98036064355785,52.72705700409672
145,-2174.002420746036,16873.16525898861,6991.126930636513,-65.65677554651433,3115.461737943796,-23.567619752548524,190.04112764974212
146,-15563.40320320785,-34130.87659172632,-6759.498275184107,-3733.527802572396,715.7163242945645,-3.9481396359093495,45.85164575529883
147,-9225.417399799946,19698.519821025842,4422.009411837681,-776.4200894776142,2536.4959510074796,-27.302571412737034,155.17428839755578
148,-9320.045633436852,-505.0667934356167,69.7015614961884,-1913.2838425038062,1896.6988542836268,-17.095054613852923,94.9448780339366
149,-2258.7132631226227,25327.369114824065,-4931.471704450802,-3137.5204663849436,1381.6099207772827,-16.64145573755895,-467.0817577201112
150,-14826.821215123611,26835.44687757846,-14177.421789939015,46091.070728766186,1431.568448152195,-35.93066527907975,-169.2411966746311
151,-4434.313929175501,-31329.041233112894,-393.1432376310464,-2010.8729262582892,1965.916726680181,-3.937762335393735,81.68839528881962
152,-4751.799838315052,-13772.133702871612,-195.93210822076628,-1915.5137533361712,1990.124733532477,-6.571866540329982,-354.452000550254
153,-9423.839473286056,-12948.768599669114,9395.04369478023,485.7331450206076,3246.5982928486665,-16.294814188226514,77.83341759145797
154,-13816.742427455334,30773.37613735217,-2969.5908053711755,-2715.9322326775214,1330.184360258088,-25.861434904513906,-216.60427928822708
155,17265.932991181864,-15532.050264560337,-9655.83682972086,-4233.711418148688,1256.2628832251346,7.938517246662224,-173.70120568091258
156,-5549.289493085811,-20206.44035775976,-4670.14001590646,-3113.061553940017,1314.6361419545585,-3.9102748556049054,-220.11147325421257
157,-11676.459535465578,25655.176297316866,-687.9749421519516,-2114.8280132726354,1485.4325616155418,-59.69925674398762,154.2155983446686
158,25670.50746875543,27081.42289940782,9010.547916503803,861.6650348198805,-4625.481924215144,504.03046854157884,68.3929284630764
159,-896.4465191780411,25368.919716211734,-1669.6679287357686,-2221.1896200921274,-1048.7283685621246,445.1204118283567,100.90073353479468
160,-12299.71525506809,8899.417757200863,6466.990456813039,-276.56226192409065,2741.597405381722,-21.2791298750993,-372.43236150862145
161,-6145.677242806402,11913.531551368724,6129.210278479496,-323.36567301942887,2189.7994128768282,21.091200015607,-372.32794591441865
162,-10847.32427809093,18945.117174327253,-2947.535670826089,-2698.8644710114418,-2097.9988055126732,184.2031036025561,-213.63641876190695
163,-14185.729478314437,6010.818414817292,-8561.101660387607,-4172.200889161938,-212.95264486944134,-107.31257641255787,-486.33997588861416
164,-1198.2686330237552,6725.9879943870865,-474.9140518827529,-1988.48766601788,2056.1491650962357,-15.481738922973296,30.15325712493919
165,-12997.658048676187,-1611.8851119070632,39.194393583608296,56210.05881426918,-2576.0430540079633,972.243589583576,-277.6336284705031
166,-13732.92256829852,3403.2100632082047,12244.076900268767,17598.7947544755,-7092.907632682599,-1509.1910316167086,65.98198464242769
167,7421.281799342013,7408.1500459986355,5247.005145482665,-464.17505505190184,-3835.6745323267237,1090.6726501328958,-33.1448105955157
168,-9671.89327533479,27923.40185805971,-3163.607620314982,-2739.19169848821,-2673.3189183372374,-567.9459951053358,76.69344694341004
169,-2259.5588322277167,11377.439069455457,-7495.9182458637715,-3807.587211700323,-1050.8342489713634,312.21620676014385,-37.39297141802519
170,-4355.764436673207,-8339.500547095853,8326.273654582288,241.6687545493793,-1690.1471537473117,273.2240683728752,10.28938315108832
171,-11635.044253874115,20824.902493375426,4276.504179862227,-830.652180091698,2445.263339966522,-24.909670706791438,-283.592973149329
172,-3225.2442308247537,22534.960162137508,-1741.151856473495,3134.3813992525534,1323.2534045023792,-108.2549709203398,-475.88974082015517
173,-389.07169359489035,-28672.38462475197,1229.5262701428398,-1560.2698780308385,706.5143900030129,91.04545119361333,233.97842723458825
174,-5282.999923349487,-26232.10289917992,-8355.236607220484,-4066.55126829683,-1030.7726792329963,104.01787909250463,123.341103269088
175,-5155.199813072512,32264.7769750309,6077.36697310087,-316.00089894041525,2898.1627711713336,-28.78668734295129,92.58574489100832
176,-4629.973698736463,18343.179396816915,3935.3362180341283,-870.6583332334395,2599.7803145738544,-23.526742140398575,178.1162966846156
177,-3937.47600311798,25891.293302692,1089.4398753855328,-1596.388306838275,2207.119183231696,-21.54385793765644,-251.90921115544893
178,-325.13406562400166,17311.09559878356,-2968.9489410938245,-2624.0716334554295,1721.5278431535367,-15.124888744838271,-284.00368201472844
179,17408.029460816404,9508.112235244897,3151.353310776601,-923.0985732155027,3125.812232644998,-9.88971281352974,180.29583837172763
180,10400.235112384426,2195.7478693911507,2068.162990782828,-1251.5709361551953,2763.30561660453,-7.883698273266095,-58.352714041329534
181,6567.142074925056,-32972.17591454119,-3393.997985351885,-2634.4315966054205,1852.2250732625412,6.762026026187048,-235.106336259886
182,15487.94784564154,8627.534407903753,7771.546498339449,254.3753384260746,3741.0361791900573,-12.0809320939026,107.59742111237759
183,-17715.59307082296,31722.305693622642,-3311.0031095789363,-2759.2366881626544,1169.923567333934,-28.590461833528572,-218.75882243080218
184,-7020.1781273732895,-29866.211562351156,2493.6526803716647,-1284.2206493118317,2310.3350121198227,-7.7861976826652075,208.39753316113186
185,-14739.86011248319,9134.541631123519,-1649.2543825717305,-2387.2069314856576,1491.4796881672235,-23.211641639275776,132.09597119772437
186,-9311.373560521042,30075.777389293205,-1301.5964667837832,-2253.920260314819,1704.2625328310794,-25.95709963986289,-127.05388149457544
187,-1081.5092570579206,10163.883158484681,12007.046058497024,1228.9438574261778,3873.3913749711464,-20.99611789489716,-46.160571861708135
188,2410.7544438436626,25831.247819580018,27883.28015155265,5355.151650672846,6285.699157981204,-33.10506624280684,162.13628310825038
189,15879.619872645395,33819.86789548093,5904.183332333408,-209.64264611595843,3487.198944307382,-17.432154941289966,-248.79666462872768
190,-10570.758571996528,-24201.99433022625,-2288.6106320461026,-2537.4582420836664,1513.1868325593812,-7.669808828702681,54.31989110546057
191,3709.974819124521,10266.253261247915,6627.443856005567,-120.09477278519485,3231.9211725456407,-16.79387194090131,-23.388618335065246
192,8298.89575232298,-8915.41714857029,-12232.348951538219,52984.81313875218,2594.0642064743593,-13.239536004143744,-299.4633575431833
193,-2003.2826483946396,22885.78097898629,-5301.1084510368055,-3227.9989325862844,1335.29087122243,-20.373698300672814,124.89781268907294
194,9617.333502998597,-6529.605546065274,-3889.346063892324,-2801.4815167127117,1872.6374828716032,-3.7424713964141274,115.11801739656889
195,2158.5901069663537,14529.79578803576,8953.72579286369,466.45033101467277,3525.883385456533,-19.725190982503058,32.74724491816352
196,29326.12359835003,5527.959520777481,-13484.623070525562,-5121.875147672689,1056.1502336330877,7.5807483317615825,-187.07111968914847
197,-14979.679092032635,-8195.549152332926,-5983.566209923606,-3507.8955584284668,851.3011572431799,-11.416788262145733,-283.79695590763725
198,-14187.267997252227,28049.065548702132,-4069.0731547060427,-3000.3342079375557,1159.7491426616994,-29.427173684645773,261.7831072979332
199,-9437.985555410993,31477.03376460056,7714.541130745448,75.21119707927681,3011.4311849058136,-32.28551964992985,157.24670035242787
200,15074.035878186993,-16127.082270867173,10347.073545890686,910.3156429442831,4098.11743326085,-4.083395653911184,44.439299775412636
201,3938.558857706542,22887.701455157596,4163.652553536598,36655.528557114514,4155.539961782037,-32.99471158273792,191.15562135928454
202,11533.5128583727,21294.044169350254,-5401.8974120403545,-3166.055964223368,1714.302380779605,-9.94984983264301,-273.37438004904794
203,-10813.099931128492,-8864.235276232776,-6238.698083429307,-3554.542231260012,935.2470393564828,-9.949620484893575,-226.5005223667239
204,-10426.93048972838,353.32141098289577,-5062.524187929078,-3244.4319923589455,1118.862216335043,-14.54482788670517,22.16974775070648
205,3394.5642450963214,18412.007123409076,-1987.9743503284615,-2345.0517744880676,1972.6675386268967,-17.333766679922473,125.91244284310356
206,-2943.547213600906,-31945.12975515769,-5239.485508597611,-3221.468428217905,1306.2429844925284,-0.13096015342836154,8.602595491341821
207,-11896.812292352455,3206.978679651821,19223.541598828382,3009.7945624991376,4605.229574259688,-27.903394412678573,43.43527971029626
208,3193.5960264261935,-35491.14920694927,-6124.5254999505505,-3434.268601492967,-291.35971525001963,104.57629395400116,-411.79316156591165
209,566.202641512365,31573.384515827925,8257.994348608037,282.9125582160219,1912.7349763679697,-84.36919298478054,196.32924209359652
210,17649.034184515884,-13651.197790543963,4638.277990571215,-551.0225329153565,919.2429045736128,-321.82547454086955,106.13446496912465
211,16019.512705593768,-21363.204599882873,-1232.8501067265597,-1184.4662872569234,-476.4568063556226,175.79358955718652,13.304120451352711
212,-6806.572498565488,32909.70555868701,-4791.438106454812,-3137.4855837546993,-657.2267152067683,-280.3494564179283,118.97153543506593
213,-15665.569979397022,-7014.637097988536,3823.804717946504,-990.1381386046576,2256.0553569030667,-18.063253915954704,-106.90815409189192
214,-9156.491369961044,-35214.62099433489,8163.965761320857,160.63547043177584,3071.2658895422096,-7.738486470229862,53.60372375256328
215,-14803.990281972096,23075.86421140037,-7277.367985228434,-3833.6575722720586,-387.6254384811258,141.87950771359604,243.6553005158111
216,-782.9221878300376,-11938.39846012508,2641.0068225487134,-1125.1703388618196,-747.2793026634439,-440.56205415346733,-138.41973316376794
217,8266.894496946124,-19664.896943652155,-7051.379494027447,-3627.0756667888522,1371.0179886527499,0.18439766105882338,259.9811355390261
218,-13065.101831000566,12210.027500812259,-3043.1175768212192,-2737.4734739964515,-1762.2484820417196,474.0105461887284,-573.4249864623243
219,-16350.532576890731,104.54615106375353,-5824.904677915422,-3487.4705879829376,-2004.0926244428645,-388.10397014599357,-577.7061552956577
220,-2183.0502677651466,-32854.36431677925,-2585.2334167758377,-2282.928790689348,1722.0244506463127,-1.1559101723377836,114.58324921669228
